page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
  62  2054 smask     887   887  gray    1   8  jpeg   no       571  0   207   207 8656B 1.1%
  63  2055 image     784   606  icc     3   8  jpeg   no      2975  0    71    71 49.0K 3.5%
  63  2056 image    1650  1228  icc     3   8  jpeg   no      2163  0   150   150  544B 0.0%
  63  2057 mask     3300  2456  -       1   1  image  no      2163  0   300   300 5556B 0.5%
  63  2058 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  63  2059 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  63  2060 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  63  2061 image     878   216  icc     3   8  jpeg   no      2983  0   150   150 12.6K 2.3%
  63  2062 smask     878   216  gray    1   8  jpeg   no      2983  0   150   150 11.9K 6.4%
  64  2063 image    1622   425  icc     3   8  jpeg   no      2996  0   150   150 3445B 0.2%
  64  2064 smask    1622   425  gray    1   8  jpeg   no      2996  0   150   150 2780B 0.4%
  64  2065 image      53    53  icc     3   8  jpeg   no       443  0   150   150 1028B  12%
  64  2066 smask      72    72  gray    1   8  image  no       443  0   203   203  602B  12%
  64  2067 image      53    53  icc     3   8  jpeg   no      2181  0   150   150 1016B  12%
  64  2068 smask      72    72  gray    1   8  image  no      2181  0   203   203  602B  12%
  64  2069 image      53    53  icc     3   8  jpeg   no       449  0   150   150 1007B  12%
  64  2070 smask      72    72  gray    1   8  image  no       449  0   203   203  602B  12%
  64  2071 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  64  2072 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  64  2073 image      53    53  icc     3   8  jpeg   no      1348  0   150   150  976B  12%
  64  2074 smask      72    72  gray    1   8  image  no      1348  0   203   203  602B  12%
  64  2075 image    1670  1173  icc     3   8  jpeg   no      2861  0   150   150 9239B 0.2%
  64  2076 smask    1670  1173  gray    1   8  jpeg   no      2861  0   150   150 9171B 0.5%
  64  2077 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  64  2078 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  64  2079 image     990   765  icc     3   8  jpeg   no      3002  0   117   117 12.0K 0.5%
  64  2080 smask     990   765  gray    1   8  jpeg   no      3002  0   117   117 5164B 0.7%
  64  2081 image     990   765  icc     3   8  jpeg   no      3002  0   117   117 12.0K 0.5%
  64  2082 smask     990   765  gray    1   8  jpeg   no      3002  0   117   117 5164B 0.7%
  64  2083 image     887   887  icc     3   8  jpeg   no       571  0   207   207 10.5K 0.5%
  64  2084 smask     887   887  gray    1   8  jpeg   no       571  0   207   207 8656B 1.1%
  65  2085 image    1021  1322  icc     3   8  jpeg   no      3025  0   120   120  253K 6.4%
  65  2086 image    1650  1275  icc     3   8  jpeg   no       123  0   150   150  538B 0.0%
  65  2087 image     411   411  icc     3   8  jpeg   no       379  0   150   150 4273B 0.8%
  65  2088 smask     411   411  gray    1   8  image  no       379  0   150   150 3748B 2.2%
  65  2089 image     797     9  icc     3   8  image  no      3028  0   150   144   50B 0.2%
  65  2090 image     977   373  icc     3   8  jpeg   no      3033  0   150   150 10.6K 1.0%
  65  2091 smask     977   373  gray    1   8  jpeg   no      3033  0   150   150 11.6K 3.3%
  66  2092 image    1210   936  icc     3   8  jpeg   no      3042  0   110   110 48.7K 1.5%
  66  2093 image    1650  1248  icc     3   8  jpeg   no       399  0   150   150  723B 0.0%
  66  2094 smask    1650  1248  gray    1   8  jpeg   no       399  0   150   150  810B 0.0%
  66  2095 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  66  2096 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  66  2097 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  66  2098 image    1273   214  icc     3   8  jpeg   no      3047  0   150   150 17.4K 2.2%
  66  2099 smask    1273   214  gray    1   8  jpeg   no      3047  0   150   150 16.4K 6.2%
  67  2100 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  67  2101 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  67  2102 image    1670  1175  icc     3   8  jpeg   no      3059  0   150   150 4534B 0.1%
  67  2103 smask    1670  1175  gray    1   8  jpeg   no      3059  0   150   150 3689B 0.2%
  67  2104 image    1090   573  icc     3   8  jpeg   no      3062  0   108   108 55.9K 3.1%
  67  2105 image    1090   573  icc     3   8  jpeg   no      3062  0   108   108 55.9K 3.1%
  67  2106 image     500   500  icc     3   8  jpeg   no      3067  0   146   146 9498B 1.3%
  67  2107 smask     500   500  gray    1   8  jpeg   no      3067  0   146   146 2559B 1.0%
  67  2108 image     500   500  icc     3   8  jpeg   no      3067  0   146   146 9498B 1.3%
  67  2109 smask     500   500  gray    1   8  jpeg   no      3067  0   146   146 2559B 1.0%
  67  2110 image     611   225  icc     3   8  jpeg   no      3072  0   150   150 6885B 1.7%
  68  2111 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  68  2112 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  68  2113 image    1670  1175  icc     3   8  jpeg   no      3059  0   150   150 4534B 0.1%
  68  2114 smask    1670  1175  gray    1   8  jpeg   no      3059  0   150   150 3689B 0.2%
  68  2115 image     500   500  icc     3   8  jpeg   no      3122  0   145   145 8458B 1.1%
  68  2116 smask     500   500  gray    1   8  jpeg   no      3122  0   145   145 2165B 0.9%
  68  2117 image     563   563  icc     3   8  jpeg   no      3155  0   150   150 12.3K 1.3%
  68  2118 smask     563   563  gray    1   8  jpeg   no      3155  0   150   150 2729B 0.9%
  68  2119 image     398   398  icc     3   8  jpeg   no      3161  0   150   150 9212B 1.9%
  68  2120 smask     398   398  gray    1   8  jpeg   no      3161  0   150   150 2588B 1.6%
  68  2121 image     887   887  icc     3   8  jpeg   no       571  0   207   207 10.5K 0.5%
  68  2122 smask     887   887  gray    1   8  jpeg   no       571  0   207   207 8656B 1.1%
  68  2123 image     600   800  icc     3   8  jpeg   no      3173  0   141   141 10.9K 0.8%
  68  2124 smask     600   800  gray    1   8  jpeg   no      3173  0   141   141 2935B 0.6%
  69  2125 image    1670  1175  icc     3   8  jpeg   no      3182  0   150   150 2627B 0.0%
  69  2126 smask    1670  1175  gray    1   8  jpeg   no      3182  0   150   150 2854B 0.1%
  69  2127 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  69  2128 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  69  2129 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  69  2130 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  69  2131 image     887   887  icc     3   8  jpeg   no       571  0   207   207 10.5K 0.5%
  69  2132 smask     887   887  gray    1   8  jpeg   no       571  0   207   207 8656B 1.1%
  69  2133 image     670   377  icc     3   8  jpeg   no      3190  0   150   150 13.4K 1.8%
  69  2134 smask     670   377  gray    1   8  jpeg   no      3190  0   150   150 3737B 1.5%
  69  2135 image     639   359  icc     3   8  jpeg   no      3196  0   150   150 13.1K 1.9%
  69  2136 smask     639   359  gray    1   8  jpeg   no      3196  0   150   150 3678B 1.6%
  69  2137 image     625   350  icc     3   8  jpeg   no      3202  0   150   150 13.4K 2.1%
  69  2138 smask     625   350  gray    1   8  jpeg   no      3202  0   150   150 3673B 1.7%
  70  2139 image    1512  1170  icc     3   8  jpeg   no      3253  0   137   137  193K 3.7%
  70  2140 image    1650  1248  icc     3   8  jpeg   no       399  0   150   150  723B 0.0%
  70  2141 smask    1650  1248  gray    1   8  jpeg   no       399  0   150   150  810B 0.0%
  70  2142 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  70  2143 image    1064   354  icc     3   8  jpeg   no      3261  0   150   150 26.6K 2.4%
  70  2144 smask    1064   354  gray    1   8  jpeg   no      3261  0   150   150 25.2K 6.9%
  70  2145 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  70  2146 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  71  2147 image    1617   425  icc     3   8  jpeg   no      3274  0   166   167 3729B 0.2%
  71  2148 smask    1617   425  gray    1   8  jpeg   no      3274  0   166   167 3820B 0.6%
  71  2149 image    1670  1175  icc     3   8  jpeg   no      3293  0   150   150 4224B 0.1%
  71  2150 smask    1670  1175  gray    1   8  jpeg   no      3293  0   150   150 3548B 0.2%
  71  2151 image    1280   665  icc     3   8  jpeg   no      3296  0   120   120 71.6K 2.9%
  71  2152 image     753   226  icc     3   8  jpeg   no      3298  0   114   114 13.8K 2.8%
  71  2153 image    1280   665  icc     3   8  jpeg   no      3296  0   119   119 71.6K 2.9%
  71  2154 image    1280   665  icc     3   8  jpeg   no      3296  0   120   120 71.6K 2.9%
  71  2155 image     495   255  icc     3   8  jpeg   no      3316  0   150   150 14.9K 4.0%
  71  2156 image     507   287  icc     3   8  jpeg   no      3319  0   150   150 16.7K 3.9%
  72  2157 image    1617   425  icc     3   8  jpeg   no      3332  0   166   167 3492B 0.2%
  72  2158 smask    1617   425  gray    1   8  image  no      3332  0   166   167 2923B 0.4%
  72  2159 image    1670  1175  icc     3   8  jpeg   no      3293  0   150   150 4224B 0.1%
  72  2160 smask    1670  1175  gray    1   8  jpeg   no      3293  0   150   150 3548B 0.2%
  72  2161 image    1617   425  icc     3   8  jpeg   no      3332  0   150   150 3492B 0.2%
  72  2162 smask    1617   425  gray    1   8  image  no      3332  0   150   150 2923B 0.4%
  72  2163 image     633   356  icc     3   8  jpeg   no      3344  0   125   125 9112B 1.3%
  72  2164 smask     633   356  gray    1   8  jpeg   no      3344  0   125   125 3993B 1.8%
  72  2165 image     887   887  icc     3   8  jpeg   no       571  0   165   165 10.5K 0.5%
  72  2166 smask     887   887  gray    1   8  jpeg   no       571  0   165   165 8656B 1.1%
  73  2167 image    1617   425  icc     3   8  jpeg   no      3274  0   166   167 3729B 0.2%
  73  2168 smask    1617   425  gray    1   8  jpeg   no      3274  0   166   167 3820B 0.6%
  73  2169 image    1670  1175  icc     3   8  jpeg   no      3059  0   150   150 4534B 0.1%
  73  2170 smask    1670  1175  gray    1   8  jpeg   no      3059  0   150   150 3689B 0.2%
  73  2171 image    1617   425  icc     3   8  jpeg   no      3274  0   150   150 3729B 0.2%
  73  2172 smask    1617   425  gray    1   8  jpeg   no      3274  0   150   150 3820B 0.6%
  73  2173 image    1188   918  icc     3   8  jpeg   no      3383  0   108   108 48.6K 1.5%
  73  2174 smask    1188   918  gray    1   8  jpeg   no      3383  0   108   108 14.3K 1.3%
  73  2175 image     753   226  icc     3   8  jpeg   no      3298  0   114   114 13.8K 2.8%
  73  2176 image     526   298  icc     3   8  jpeg   no      3410  0   150   150 15.6K 3.4%
  73  2177 image     539   303  icc     3   8  jpeg   no      3413  0   154   154 16.8K 3.5%
  73  2178 image    1188   918  icc     3   8  jpeg   no      3383  0   119   119 48.6K 1.5%
  73  2179 smask    1188   918  gray    1   8  jpeg   no      3383  0   119   119 14.3K 1.3%
  73  2180 image     887   887  icc     3   8  jpeg   no       571  0   207   207 10.5K 0.5%
  73  2181 smask     887   887  gray    1   8  jpeg   no       571  0   207   207 8656B 1.1%
  74  2182 image    1617   425  icc     3   8  jpeg   no      3274  0   166   167 3729B 0.2%
  74  2183 smask    1617   425  gray    1   8  jpeg   no      3274  0   166   167 3820B 0.6%
  74  2184 image    1670  1175  icc     3   8  jpeg   no      3059  0   150   150 4534B 0.1%
  74  2185 smask    1670  1175  gray    1   8  jpeg   no      3059  0   150   150 3689B 0.2%
  74  2186 image    1617   425  icc     3   8  jpeg   no      3274  0   150   150 3729B 0.2%
  74  2187 smask    1617   425  gray    1   8  jpeg   no      3274  0   150   150 3820B 0.6%
  74  2188 image    1155   893  icc     3   8  jpeg   no      3432  0   115   115 46.3K 1.5%
  74  2189 smask    1155   893  gray    1   8  jpeg   no      3432  0   115   115 14.3K 1.4%
  74  2190 image    1188   918  icc     3   8  jpeg   no      3383  0   116   116 48.6K 1.5%
  74  2191 smask    1188   918  gray    1   8  jpeg   no      3383  0   116   116 14.3K 1.3%
  74  2192 image    1188   918  icc     3   8  jpeg   no      3383  0   115   115 48.6K 1.5%
  74  2193 smask    1188   918  gray    1   8  jpeg   no      3383  0   115   115 14.3K 1.3%
  74  2194 image     537   268  icc     3   8  jpeg   no      3457  0   152   152 16.2K 3.8%
  74  2195 image     539   303  icc     3   8  jpeg   no      3413  0   150   150 16.8K 3.5%
  74  2196 image    1155   893  icc     3   8  jpeg   no      3432  0   115   115 46.3K 1.5%
  74  2197 smask    1155   893  gray    1   8  jpeg   no      3432  0   115   115 14.3K 1.4%
  74  2198 image     523   284  icc     3   8  jpeg   no      3464  0   150   150 17.6K 4.0%
  75  2199 image    1617   425  icc     3   8  jpeg   no      3274  0   166   167 3729B 0.2%
  75  2200 smask    1617   425  gray    1   8  jpeg   no      3274  0   166   167 3820B 0.6%
  75  2201 image    1670  1175  icc     3   8  jpeg   no      3059  0   150   150 4534B 0.1%
  75  2202 smask    1670  1175  gray    1   8  jpeg   no      3059  0   150   150 3689B 0.2%
  75  2203 image    1617   425  icc     3   8  jpeg   no      3274  0   150   150 3729B 0.2%
  75  2204 smask    1617   425  gray    1   8  jpeg   no      3274  0   150   150 3820B 0.6%
  75  2205 image     361   235  icc     3   8  jpeg   no      3484  0   111   111 9152B 3.6%
  75  2206 image    1090   235  icc     3   8  jpeg   no      3502  0   127   127 19.9K 2.7%
  75  2207 image     537   268  icc     3   8  jpeg   no      3457  0   152   152 16.2K 3.8%
  75  2208 image     526   266  icc     3   8  jpeg   no      3512  0   150   150 16.3K 4.0%
  75  2209 image    1090   235  icc     3   8  jpeg   no      3502  0   113   113 19.9K 2.7%
  75  2210 image     499   270  icc     3   8  jpeg   no      3517  0   150   150 14.2K 3.6%
  75  2211 image     537   268  icc     3   8  jpeg   no      3457  0   150   150 16.2K 3.8%
  76  2212 image    1617   425  icc     3   8  jpeg   no      3274  0   166   167 3729B 0.2%
  76  2213 smask    1617   425  gray    1   8  jpeg   no      3274  0   166   167 3820B 0.6%
  76  2214 image    1670  1175  icc     3   8  jpeg   no      3059  0   150   150 4534B 0.1%
  76  2215 smask    1670  1175  gray    1   8  jpeg   no      3059  0   150   150 3689B 0.2%
  76  2216 image    1617   425  icc     3   8  jpeg   no      3274  0   150   150 3729B 0.2%
  76  2217 smask    1617   425  gray    1   8  jpeg   no      3274  0   150   150 3820B 0.6%
  76  2218 image    1090   235  icc     3   8  jpeg   no      3502  0   118   118 19.9K 2.7%
  76  2219 image     660   216  icc     3   8  jpeg   no      3561  0   111   111 13.1K 3.1%
  76  2220 image     501   278  icc     3   8  jpeg   no      3567  0   150   150 16.4K 4.0%
  76  2221 image     518   314  icc     3   8  jpeg   no      3570  0   150   150 21.1K 4.4%
  76  2222 image     887   887  icc     3   8  jpeg   no       571  0   150   150 10.5K 0.5%
  76  2223 smask     887   887  gray    1   8  jpeg   no       571  0   150   150 8656B 1.1%
  77  2224 image    1670  1175  icc     3   8  jpeg   no      3579  0   150   150 4531B 0.1%
  77  2225 smask    1670  1175  gray    1   8  jpeg   no      3579  0   150   150 3700B 0.2%
  77  2226 image     660   216  icc     3   8  jpeg   no      3561  0   111   111 13.1K 3.1%
  77  2227 image    1040   804  icc     3   8  jpeg   no      3585  0   111   111 38.6K 1.6%
  77  2228 smask    1040   804  gray    1   8  jpeg   no      3585  0   111   111 13.3K 1.6%
  77  2229 image     714   252  icc     3   8  jpeg   no      3588  0   115   116 13.2K 2.5%
  77  2230 image     714   252  icc     3   8  jpeg   no      3588  0   127   127 13.2K 2.5%
  77  2231 image    1040   804  icc     3   8  jpeg   no      3593  0   114   114 42.8K 1.7%
  77  2232 smask    1040   804  gray    1   8  jpeg   no      3593  0   114   114 12.8K 1.6%
  77  2233 image     891   689  icc     3   8  jpeg   no      3599  0   111   111 34.0K 1.9%
  77  2234 smask     891   689  gray    1   8  jpeg   no      3599  0   111   111 11.1K 1.9%
  77  2235 image    1412   370  icc     3   8  jpeg   no      3609  0   150   150 3112B 0.2%
  77  2236 smask    1412   370  gray    1   8  image  no      3609  0   150   150 2447B 0.5%
  78  2237 image    1670  1173  icc     3   8  jpeg   no      3645  0   150   150 3684B 0.1%
  78  2238 smask    1670  1173  gray    1   8  jpeg   no      3645  0   150   150 3615B 0.2%
  78  2239 image    1040   804  icc     3   8  jpeg   no      3593  0   112   112 42.8K 1.7%
  78  2240 smask    1040   804  gray    1   8  jpeg   no      3593  0   112   112 12.8K 1.6%
  78  2241 image    1040   804  icc     3   8  jpeg   no      3651  0   111   111 44.3K 1.8%
  78  2242 smask    1040   804  gray    1   8  jpeg   no      3651  0   111   111 12.8K 1.6%
  78  2243 image    1040   804  icc     3   8  jpeg   no      3651  0   121   121 44.3K 1.8%
  78  2244 smask    1040   804  gray    1   8  jpeg   no      3651  0   121   121 12.8K 1.6%
  78  2245 image    1040   804  icc     3   8  jpeg   no      3651  0   125   125 44.3K 1.8%
  78  2246 smask    1040   804  gray    1   8  jpeg   no      3651  0   125   125 12.8K 1.6%
  78  2247 image     152    53  icc     3   8  image  no      3658  0   150   150   62B 0.3%
  78  2248 mask      303   106  -       1   1  image  no      3658  0   300   299   40B 1.0%
  78  2249 image     255   210  icc     3   8  jpeg   no      3661  0   113   113 6237B 3.9%
  78  2250 image    1412   370  icc     3   8  jpeg   no      3609  0   150   150 3112B 0.2%
  78  2251 smask    1412   370  gray    1   8  image  no      3609  0   150   150 2447B 0.5%
  78  2252 image     887   887  icc     3   8  jpeg   no       571  0   256   256 10.5K 0.5%
  78  2253 smask     887   887  gray    1   8  jpeg   no       571  0   256   256 8656B 1.1%
  79  2254 image    1670  1173  icc     3   8  jpeg   no      3645  0   150   150 3684B 0.1%
  79  2255 smask    1670  1173  gray    1   8  jpeg   no      3645  0   150   150 3615B 0.2%
  79  2256 image     152    53  icc     3   8  image  no      3658  0   150   150   62B 0.3%
  79  2257 mask      303   106  -       1   1  image  no      3658  0   300   299   40B 1.0%
  79  2258 image     152    53  icc     3   8  image  no      3658  0   150   150   62B 0.3%
  79  2259 mask      303   106  -       1   1  image  no      3658  0   300   299   40B 1.0%
  79  2260 image    1200   315  icc     3   8  jpeg   no      3695  0   127   128 3392B 0.3%
  79  2261 smask    1200   315  gray    1   8  image  no      3695  0   127   128 1767B 0.5%
  79  2262 image     406   406  icc     3   8  jpeg   no      3722  0   150   150 10.6K 2.2%
  79  2263 smask     406   406  gray    1   8  jpeg   no      3722  0   150   150 3187B 1.9%
  79  2264 image     406   406  icc     3   8  jpeg   no      3722  0   150   150 10.6K 2.2%
  79  2265 smask     406   406  gray    1   8  jpeg   no      3722  0   150   150 3187B 1.9%
  79  2266 image     398   398  icc     3   8  jpeg   no      3728  0   150   150 11.4K 2.4%
  79  2267 smask     398   398  gray    1   8  jpeg   no      3728  0   150   150 3537B 2.2%
  79  2268 image     398   398  icc     3   8  jpeg   no      3728  0   150   150 11.4K 2.4%
  79  2269 smask     398   398  gray    1   8  jpeg   no      3728  0   150   150 3537B 2.2%
  79  2270 image     431   431  icc     3   8  jpeg   no      3734  0   150   150 11.5K 2.1%
  79  2271 smask     431   431  gray    1   8  jpeg   no      3734  0   150   150 3451B 1.9%
  79  2272 image     431   431  icc     3   8  jpeg   no      3734  0   150   150 11.5K 2.1%
  79  2273 smask     431   431  gray    1   8  jpeg   no      3734  0   150   150 3451B 1.9%
  80  2274 image    1670  1173  icc     3   8  jpeg   no      3645  0   150   150 3684B 0.1%
  80  2275 smask    1670  1173  gray    1   8  jpeg   no      3645  0   150   150 3615B 0.2%
  80  2276 image     152    53  icc     3   8  image  no      3658  0   150   150   62B 0.3%
  80  2277 mask      303   106  -       1   1  image  no      3658  0   300   299   40B 1.0%
  80  2278 image    1412   370  icc     3   8  jpeg   no      3609  0   150   150 3112B 0.2%
  80  2279 smask    1412   370  gray    1   8  image  no      3609  0   150   150 2447B 0.5%
  80  2280 image     459   459  icc     3   8  jpeg   no      3762  0   150   150 12.3K 2.0%
  80  2281 smask     459   459  gray    1   8  jpeg   no      3762  0   150   150 3688B 1.8%
  80  2282 image     459   459  icc     3   8  jpeg   no      3762  0   150   150 12.3K 2.0%
  80  2283 smask     459   459  gray    1   8  jpeg   no      3762  0   150   150 3688B 1.8%
  80  2284 image     887   887  icc     3   8  jpeg   no       571  0   166   166 10.5K 0.5%
  80  2285 smask     887   887  gray    1   8  jpeg   no       571  0   166   166 8656B 1.1%
  81  2286 image     989  1274  icc     3   8  jpeg   no      3770  0   110   112  121K 3.3%
  81  2287 image    1650  1206  icc     3   8  jpeg   no      3775  0   150   150  544B 0.0%
  81  2288 smask    1650  1206  gray    1   8  jpeg   no      3775  0   150   150  500B 0.0%
  81  2289 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  81  2290 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  81  2291 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  81  2292 image    1233   354  icc     3   8  jpeg   no      3783  0   150   150 25.6K 2.0%
  81  2293 smask    1233   354  gray    1   8  jpeg   no      3783  0   150   150 24.3K 5.7%
  82  2294 image    1434   377  icc     3   8  jpeg   no      3793  0   150   150 3216B 0.2%
  82  2295 smask    1434   377  gray    1   8  jpeg   no      3793  0   150   150 2836B 0.5%
  82  2296 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  82  2297 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  82  2298 image    1183   222  icc     3   8  jpeg   no      3802  0   112   112 18.2K 2.4%
  82  2299 image    1183   222  icc     3   8  jpeg   no      3802  0   112   112 18.2K 2.4%
  82  2300 image    1183   222  icc     3   8  jpeg   no      3802  0   136   136 18.2K 2.4%
  82  2301 image     448   448  icc     3   8  jpeg   no      3807  0   116   116 7392B 1.2%
  82  2302 smask     448   448  gray    1   8  jpeg   no      3807  0   116   116 3554B 1.8%
  82  2303 image     506   284  icc     3   8  jpeg   no      3815  0   150   150 10.7K 2.5%
  82  2304 smask     506   284  gray    1   8  jpeg   no      3815  0   150   150 4255B 3.0%
  82  2305 image     887   887  icc     3   8  jpeg   no       571  0   256   256 10.5K 0.5%
  82  2306 smask     887   887  gray    1   8  jpeg   no       571  0   256   256 8656B 1.1%
  83  2307 image    1670  1173  icc     3   8  jpeg   no      3849  0   150   150 3434B 0.1%
  83  2308 smask    1670  1173  gray    1   8  jpeg   no      3849  0   150   150 3671B 0.2%
  83  2309 image     336   336  icc     3   8  jpeg   no      3855  0   114   114 11.1K 3.4%
  83  2310 smask     336   336  gray    1   8  jpeg   no      3855  0   114   114 2161B 1.9%
  83  2311 image     384   384  icc     3   8  jpeg   no      3861  0   125   125 13.9K 3.2%
  83  2312 smask     384   384  gray    1   8  jpeg   no      3861  0   125   125 2076B 1.4%
  83  2313 image     384   384  icc     3   8  jpeg   no      3867  0   125   125 13.6K 3.2%
  83  2314 smask     384   384  gray    1   8  jpeg   no      3867  0   125   125 2786B 1.9%
  83  2315 image     216   216  icc     3   8  jpeg   no      3873  0   115   115 8558B 6.1%
  83  2316 smask     216   216  gray    1   8  jpeg   no      3873  0   115   115 1852B 4.0%
  83  2317 image    1434   377  icc     3   8  jpeg   no      3793  0   150   150 3216B 0.2%
  83  2318 smask    1434   377  gray    1   8  jpeg   no      3793  0   150   150 2836B 0.5%
  83  2319 image     376   149  icc     3   8  jpeg   no      3905  0   150   150 8542B 5.1%
  83  2320 image     179   400  icc     3   8  jpeg   no      3908  0   143   143 11.4K 5.4%
  84  2321 image    1670  1173  icc     3   8  jpeg   no      3849  0   150   150 3434B 0.1%
  84  2322 smask    1670  1173  gray    1   8  jpeg   no      3849  0   150   150 3671B 0.2%
  84  2323 image    1434   377  icc     3   8  jpeg   no      3793  0   150   150 3216B 0.2%
  84  2324 smask    1434   377  gray    1   8  jpeg   no      3793  0   150   150 2836B 0.5%
  84  2325 image     578   578  icc     3   8  jpeg   no      3932  0   150   150 7816B 0.8%
  84  2326 smask     578   578  gray    1   8  jpeg   no      3932  0   150   150 2523B 0.8%
  84  2327 image     383   383  icc     3   8  jpeg   no      3938  0   150   150 8221B 1.9%
  84  2328 smask     383   383  gray    1   8  jpeg   no      3938  0   150   150 2781B 1.9%
  85  2329 image    1670  1173  icc     3   8  jpeg   no      3849  0   150   150 3434B 0.1%
  85  2330 smask    1670  1173  gray    1   8  jpeg   no      3849  0   150   150 3671B 0.2%
  85  2331 image    1434   377  icc     3   8  jpeg   no      3793  0   150   150 3216B 0.2%
  85  2332 smask    1434   377  gray    1   8  jpeg   no      3793  0   150   150 2836B 0.5%
  85  2333 image     582   212  icc     3   8  jpeg   no      3962  0   121   121 11.8K 3.3%
  85  2334 image     582   212  icc     3   8  jpeg   no      3962  0   121   121 11.8K 3.3%
  85  2335 image     887   887  icc     3   8  jpeg   no       571  0   166   166 10.5K 0.5%
  85  2336 smask     887   887  gray    1   8  jpeg   no       571  0   166   166 8656B 1.1%
  86  2337 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  86  2338 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  86  2339 image    1434   377  icc     3   8  jpeg   no      3793  0   150   150 3216B 0.2%
  86  2340 smask    1434   377  gray    1   8  jpeg   no      3793  0   150   150 2836B 0.5%
  86  2341 image     252   252  icc     3   8  jpeg   no      3996  0   128   128 7249B 3.8%
  86  2342 smask     252   252  gray    1   8  jpeg   no      3996  0   128   128 4799B 7.6%
  86  2343 image     180   180  icc     3   8  jpeg   no      4002  0   123   123 5895B 6.1%
  86  2344 smask     180   180  gray    1   8  jpeg   no      4002  0   123   123 3653B  11%
  86  2345 image     288   288  icc     3   8  jpeg   no      4008  0   118   118 7858B 3.2%
  86  2346 smask     288   288  gray    1   8  jpeg   no      4008  0   118   118 5268B 6.4%
  86  2347 image     288   288  icc     3   8  jpeg   no      4014  0   123   123 6232B 2.5%
  86  2348 smask     288   288  gray    1   8  jpeg   no      4014  0   123   123 3777B 4.6%
  86  2349 image     252   252  icc     3   8  jpeg   no      4020  0   129   129 7895B 4.1%
  86  2350 smask     252   252  gray    1   8  jpeg   no      4020  0   129   129 5413B 8.5%
  86  2351 image     252   252  icc     3   8  jpeg   no      4026  0   129   129 8655B 4.5%
  86  2352 smask     252   252  gray    1   8  jpeg   no      4026  0   129   129 4119B 6.5%
  87  2353 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  87  2354 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  87  2355 image    1434   377  icc     3   8  jpeg   no      3793  0   150   150 3216B 0.2%
  87  2356 smask    1434   377  gray    1   8  jpeg   no      3793  0   150   150 2836B 0.5%
  87  2357 image     319   278  icc     3   8  jpeg   no      4067  0   150   150 10.3K 4.0%
  87  2358 smask     319   278  gray    1   8  jpeg   no      4067  0   150   150 4978B 5.6%
  87  2359 image     640   354  icc     3   8  jpeg   no      4073  0   142   142 11.3K 1.7%
  87  2360 smask     640   354  gray    1   8  jpeg   no      4073  0   142   142 4570B 2.0%
  88  2361 image    1312  1015  icc     3   8  jpeg   no      4098  0   119   119 99.2K 2.5%
  88  2362 image    1650  1275  icc     3   8  jpeg   no       123  0   150   150  538B 0.0%
  88  2363 image    1312   312  icc     3   8  jpeg   no      4104  0   150   150 15.8K 1.3%
  88  2364 smask    1312   312  gray    1   8  jpeg   no      4104  0   150   150 16.2K 4.0%
